"(PDH-CSV 4.0) (China Standard Time)(-480)","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\IOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\IOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\IOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\MBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\MBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\MBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\QD","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\QD","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\QD","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaWritesThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaWritesThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaWritesThrottled"
"12/15/2017 19:49:40.000","7281","0","7281","3.6000000000000001","0","3.6000000000000001","0","0","0","0.026214399999999999","0","0.026214399999999999","2.3999999999999999","0","2.3999999999999999","6826","0","6826","0","0","0","0.0035324599999999999","0","0.0035324599999999999","0","0","0","0.016383999999999999","0","0.016383999999999999","0","0","0","0","0","0","0.0098303999999999996","0","0.0098303999999999996","8192","0","8192","1.2","0","1.2","0","0","0"
"12/15/2017 19:49:45.000","46080","0","46080","2","0","2","0","0","0","0.092160000000000006","0","0.092160000000000006","1.8","0","1.8","50289","0","50289","0","0","0","0.0027840400000000002","0","0.0027840400000000002","0","0","0","0.090521599999999994","0","0.090521599999999994","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 19:49:50.000","7850","0","7850","7.2000000000000002","0","7.2000000000000002","0","0","0","0.0565248","0","0.0565248","5.5999999999999996","0","5.5999999999999996","7753","0","7753","0","0","0","0.0063093999999999997","0","0.0063093999999999997","0","0","0","0.043417600000000001","0","0.043417600000000001","0","0","0","0","0","0","0.013107199999999999","0","0.013107199999999999","8192","0","8192","1.6000000000000001","0","1.6000000000000001","0","0","0"
"12/15/2017 19:49:55.000","47872","0","47872","1.6000000000000001","0","1.6000000000000001","0","0","0","0.076595200000000002","0","0.076595200000000002","1.6000000000000001","0","1.6000000000000001","47872","0","47872","0","0","0","0.00191106","0","0.00191106","0","0","0","0.076595200000000002","0","0.076595200000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:50:00.000","10240","0","10240","1.6000000000000001","0","1.6000000000000001","0","0","0","0.016383999999999999","0","0.016383999999999999","1.6000000000000001","0","1.6000000000000001","10240","0","10240","0","0","0","0.0026556399999999999","0","0.0026556399999999999","0","0","0","0.016383999999999999","0","0.016383999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:50:05.000","12227","0","12227","6.7999999999999998","0","6.7999999999999998","0","0","0","0.083148799999999995","0","0.083148799999999995","6.5999999999999996","0","6.5999999999999996","12350","0","12350","0","0","0","0.00603274","0","0.00603274","0","0","0","0.081510399999999997","0","0.081510399999999997","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 19:50:10.000","15625","0","15625","5.4000000000000004","0","5.4000000000000004","0","0","0","0.084377599999999997","0","0.084377599999999997","5","0","5","16220","0","16220","0","0","0","0.0085445799999999995","0","0.0085445799999999995","0","0","0","0.081100800000000001","0","0.081100800000000001","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 19:50:15.000","28708","0","28708","11.199999999999999","0","11.199999999999999","0","0","0","0.32153599999999999","0","0.32153599999999999","10","0","10","31170","0","31170","0","0","0","0.0103815","0","0.0103815","0","0","0","0.31170599999999998","0","0.31170599999999998","0","0","0","0","0","0","0.0098303999999999996","0","0.0098303999999999996","8192","0","8192","1.2","0","1.2","0","0","0"
"12/15/2017 19:50:20.000","8576","0","8576","6.4000000000000004","0","6.4000000000000004","0","0","0","0.054886400000000002","0","0.054886400000000002","5.4000000000000004","0","5.4000000000000004","8647","0","8647","0","0","0","0.0053793199999999999","0","0.0053793199999999999","0","0","0","0.046694399999999997","0","0.046694399999999997","0","0","0","0","0","0","0.0081919999999999996","0","0.0081919999999999996","8192","0","8192","1","0","1","0","0","0"
"12/15/2017 19:50:25.000","28808","0","28808","3","0","3","0","0","0","0.086425600000000005","0","0.086425600000000005","3","0","3","28808","0","28808","0","0","0","0.0037583","0","0.0037583","0","0","0","0.086425600000000005","0","0.086425600000000005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:50:30.000","13056","0","13056","3.2000000000000002","0","3.2000000000000002","0","0","0","0.041779200000000002","0","0.041779200000000002","2","0","2","15974","0","15974","0","0","0","0.0030522000000000001","0","0.0030522000000000001","0","0","0","0.031948799999999999","0","0.031948799999999999","0","0","0","0","0","0","0.0098303999999999996","0","0.0098303999999999996","8192","0","8192","1.2","0","1.2","0","0","0"
"12/15/2017 19:50:35.000","101717","0","101717","0.59999999999999998","0","0.59999999999999998","0","0","0","0.061030399999999999","0","0.061030399999999999","0.59999999999999998","0","0.59999999999999998","101717","0","101717","0","0","0","3.7419999999999997e-005","0","3.7419999999999997e-005","0","0","0","0.061030399999999999","0","0.061030399999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:50:40.000","7675","0","7675","22.199999999999999","0","22.199999999999999","0","0","0","0.17039399999999999","0","0.17039399999999999","20.600000000000001","0","20.600000000000001","7635","0","7635","0","0","0","0.0094174600000000008","0","0.0094174600000000008","0","0","0","0.15728600000000001","0","0.15728600000000001","0","0","0","0","0","0","0.013107199999999999","0","0.013107199999999999","8192","0","8192","1.6000000000000001","0","1.6000000000000001","0","0","0"
"12/15/2017 19:50:45.000","34084","0","34084","2.7999999999999998","0","2.7999999999999998","0","0","0","0.095436800000000002","0","0.095436800000000002","2.7999999999999998","0","2.7999999999999998","34084","0","34084","0","0","0","0.0079333800000000003","0","0.0079333800000000003","0","0","0","0.095436800000000002","0","0.095436800000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:50:50.000","10240","0","10240","0.80000000000000004","0","0.80000000000000004","0","0","0","0.0081919999999999996","0","0.0081919999999999996","0.80000000000000004","0","0.80000000000000004","10240","0","10240","0","0","0","0.0027144199999999999","0","0.0027144199999999999","0","0","0","0.0081919999999999996","0","0.0081919999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:50:55.000","17780","0","17780","4.4000000000000004","0","4.4000000000000004","0","0","0","0.0782336","0","0.0782336","4.4000000000000004","0","4.4000000000000004","17780","0","17780","0","0","0","0.0040596599999999997","0","0.0040596599999999997","0","0","0","0.0782336","0","0.0782336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:51:00.000","23160","0","23160","3.3999999999999999","0","3.3999999999999999","0","0","0","0.078745599999999999","0","0.078745599999999999","2.7999999999999998","0","2.7999999999999998","26368","0","26368","0","0","0","0.0042068599999999998","0","0.0042068599999999998","0","0","0","0.073830400000000004","0","0.073830400000000004","0","0","0","0","0","0","0.0049151999999999998","0","0.0049151999999999998","8192","0","8192","0.59999999999999998","0","0.59999999999999998","0","0","0"
"12/15/2017 19:51:05.000","28829","0","28829","2.6000000000000001","0","2.6000000000000001","0","0","0","0.074956800000000004","0","0.074956800000000004","2.3999999999999999","0","2.3999999999999999","27136","0","27136","0","0","0","0.0050888599999999997","0","0.0050888599999999997","0","0","0","0.065126400000000001","0","0.065126400000000001","0","0","0","0","0","0","0.0098303999999999996","0","0.0098303999999999996","49152","0","49152","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 19:51:10.000","10053","0","10053","4.4000000000000004","0","4.4000000000000004","0","0","0","0.0442368","0","0.0442368","3.7999999999999998","0","3.7999999999999998","10347","0","10347","0","0","0","0.0046310800000000001","0","0.0046310800000000001","0","0","0","0.039321599999999998","0","0.039321599999999998","0","0","0","0","0","0","0.0049151999999999998","0","0.0049151999999999998","8192","0","8192","0.59999999999999998","0","0.59999999999999998","0","0","0"
"12/15/2017 19:51:15.000","13213","0","13213","11.4","0","11.4","0","0","0","0.15062999999999999","0","0.15062999999999999","10.199999999999999","0","10.199999999999999","14115","0","14115","0","0","0","0.0093555600000000006","0","0.0093555600000000006","0","0","0","0.14397399999999999","0","0.14397399999999999","0","0","0","0","0","0","0.0066559999999999996","0","0.0066559999999999996","5546","0","5546","1.2","0","1.2","0","0","0"
"12/15/2017 19:51:20.000","7168","0","7168","0.80000000000000004","0","0.80000000000000004","0","0","0","0.0057343999999999997","0","0.0057343999999999997","0.80000000000000004","0","0.80000000000000004","7168","0","7168","0","0","0","1.416e-005","0","1.416e-005","0","0","0","0.0057343999999999997","0","0.0057343999999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:51:25.000","50744","0","50744","1.8","0","1.8","0","0","0","0.0913408","0","0.0913408","1.8","0","1.8","50744","0","50744","0","0","0","0.0028366799999999998","0","0.0028366799999999998","0","0","0","0.0913408","0","0.0913408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:51:30.000","7429","0","7429","8.5999999999999996","0","8.5999999999999996","0","0","0","0.063897599999999999","0","0.063897599999999999","8.5999999999999996","0","8.5999999999999996","7429","0","7429","0","0","0","0.0083090000000000004","0","0.0083090000000000004","0","0","0","0.063897599999999999","0","0.063897599999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:51:35.000","171008","0","171008","0.40000000000000002","0","0.40000000000000002","0","0","0","0.068403199999999997","0","0.068403199999999997","0.40000000000000002","0","0.40000000000000002","171008","0","171008","0","0","0","4.0000000000000003e-005","0","4.0000000000000003e-005","0","0","0","0.068403199999999997","0","0.068403199999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:51:40.000","16699","0","16699","2.6000000000000001","0","2.6000000000000001","0","0","0","0.043417600000000001","0","0.043417600000000001","2.3999999999999999","0","2.3999999999999999","17408","0","17408","0","0","0","0.0047799799999999996","0","0.0047799799999999996","0","0","0","0.041779200000000002","0","0.041779200000000002","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 19:51:45.000","20034","0","20034","4.5999999999999996","0","4.5999999999999996","0","0","0","0.092160000000000006","0","0.092160000000000006","4.4000000000000004","0","4.4000000000000004","20573","0","20573","0","0","0","0.0032491400000000002","0","0.0032491400000000002","0","0","0","0.090521599999999994","0","0.090521599999999994","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 19:51:50.000","10240","0","10240","0.80000000000000004","0","0.80000000000000004","0","0","0","0.0081919999999999996","0","0.0081919999999999996","0.80000000000000004","0","0.80000000000000004","10240","0","10240","0","0","0","0.0010267200000000001","0","0.0010267200000000001","0","0","0","0.0081919999999999996","0","0.0081919999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:51:55.000","31665","0","31665","2.6000000000000001","0","2.6000000000000001","0","0","0","0.082329600000000003","0","0.082329600000000003","2.6000000000000001","0","2.6000000000000001","31665","0","31665","0","0","0","0.0032307999999999998","0","0.0032307999999999998","0","0","0","0.082329600000000003","0","0.082329600000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:00.000","10467","0","10467","1.8","0","1.8","0","0","0","0.0188416","0","0.0188416","1.8","0","1.8","10467","0","10467","0","0","0","0.0032033000000000001","0","0.0032033000000000001","0","0","0","0.0188416","0","0.0188416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:05.000","14131","0","14131","6","0","6","0","0","0","0.084787199999999993","0","0.084787199999999993","6","0","6","14131","0","14131","0","0","0","0.0054761000000000002","0","0.0054761000000000002","0","0","0","0.084787199999999993","0","0.084787199999999993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:10.000","7633","0","7633","4.4000000000000004","0","4.4000000000000004","0","0","0","0.033587199999999998","0","0.033587199999999998","3.6000000000000001","0","3.6000000000000001","7509","0","7509","0","0","0","0.0049304199999999996","0","0.0049304199999999996","0","0","0","0.027033600000000001","0","0.027033600000000001","0","0","0","0","0","0","0.0065535999999999997","0","0.0065535999999999997","8192","0","8192","0.80000000000000004","0","0.80000000000000004","0","0","0"
"12/15/2017 19:52:15.000","32085","0","32085","3","0","3","0","0","0","0.096255999999999994","0","0.096255999999999994","2.6000000000000001","0","2.6000000000000001","35761","0","35761","0","0","0","0.0041318199999999996","0","0.0041318199999999996","0","0","0","0.092979199999999998","0","0.092979199999999998","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 19:52:20.000","6485","0","6485","4.7999999999999998","0","4.7999999999999998","0","0","0","0.0311296","0","0.0311296","4.7999999999999998","0","4.7999999999999998","6485","0","6485","0","0","0","0.0018043200000000001","0","0.0018043200000000001","0","0","0","0.0311296","0","0.0311296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:25.000","43918","0","43918","1.8","0","1.8","0","0","0","0.079052800000000006","0","0.079052800000000006","1.8","0","1.8","43918","0","43918","0","0","0","0.00189576","0","0.00189576","0","0","0","0.079052800000000006","0","0.079052800000000006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:30.000","10875","0","10875","5.7999999999999998","0","5.7999999999999998","0","0","0","0.063078400000000007","0","0.063078400000000007","4.4000000000000004","0","4.4000000000000004","11729","0","11729","0","0","0","0.0073862199999999998","0","0.0073862199999999998","0","0","0","0.051609599999999999","0","0.051609599999999999","0","0","0","0","0","0","0.011468799999999999","0","0.011468799999999999","8192","0","8192","1.3999999999999999","0","1.3999999999999999","0","0","0"
"12/15/2017 19:52:35.000","16310","0","16310","5.5999999999999996","0","5.5999999999999996","0","0","0","0.0913408","0","0.0913408","5.5999999999999996","0","5.5999999999999996","16310","0","16310","0","0","0","0.0016783200000000001","0","0.0016783200000000001","0","0","0","0.0913408","0","0.0913408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:40.000","10798","0","10798","2.2000000000000002","0","2.2000000000000002","0","0","0","0.023756800000000002","0","0.023756800000000002","2.2000000000000002","0","2.2000000000000002","10798","0","10798","0","0","0","0.0036223000000000002","0","0.0036223000000000002","0","0","0","0.023756800000000002","0","0.023756800000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:45.000","69973","0","69973","1.2","0","1.2","0","0","0","0.083968000000000001","0","0.083968000000000001","1.2","0","1.2","69973","0","69973","0","0","0","0.0015514599999999999","0","0.0015514599999999999","0","0","0","0.083968000000000001","0","0.083968000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:50.000","8192","0","8192","1.6000000000000001","0","1.6000000000000001","0","0","0","0.013107199999999999","0","0.013107199999999999","1.6000000000000001","0","1.6000000000000001","8192","0","8192","0","0","0","0.0013418600000000001","0","0.0013418600000000001","0","0","0","0.013107199999999999","0","0.013107199999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:52:55.000","14878","0","14878","6.7999999999999998","0","6.7999999999999998","0","0","0","0.101171","0","0.101171","5.7999999999999998","0","5.7999999999999998","16030","0","16030","0","0","0","0.0049559199999999999","0","0.0049559199999999999","0","0","0","0.092979199999999998","0","0.092979199999999998","0","0","0","0","0","0","0.0081919999999999996","0","0.0081919999999999996","8192","0","8192","1","0","1","0","0","0"
"12/15/2017 19:53:00.000","10103","0","10103","3","0","3","0","0","0","0.030310400000000001","0","0.030310400000000001","3","0","3","10103","0","10103","0","0","0","0.0024109000000000001","0","0.0024109000000000001","0","0","0","0.030310400000000001","0","0.030310400000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:53:05.000","29354","0","29354","3","0","3","0","0","0","0.088064000000000003","0","0.088064000000000003","3","0","3","29354","0","29354","0","0","0","0.0055600600000000003","0","0.0055600600000000003","0","0","0","0.088064000000000003","0","0.088064000000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:53:10.000","6931","0","6931","10.4","0","10.4","0","0","0","0.072089600000000004","0","0.072089600000000004","9","0","9","6735","0","6735","0","0","0","0.0057999000000000002","0","0.0057999000000000002","0","0","0","0.060620800000000002","0","0.060620800000000002","0","0","0","0","0","0","0.011468799999999999","0","0.011468799999999999","8192","0","8192","1.3999999999999999","0","1.3999999999999999","0","0","0"
"12/15/2017 19:53:15.000","29661","0","29661","3","0","3","0","0","0","0.088985599999999998","0","0.088985599999999998","2.6000000000000001","0","2.6000000000000001","32964","0","32964","0","0","0","0.0036785799999999999","0","0.0036785799999999999","0","0","0","0.085708800000000002","0","0.085708800000000002","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 19:53:20.000","12591","0","12591","5.4000000000000004","0","5.4000000000000004","0","0","0","0.067993600000000001","0","0.067993600000000001","5.4000000000000004","0","5.4000000000000004","12591","0","12591","0","0","0","0.0038498999999999999","0","0.0038498999999999999","0","0","0","0.067993600000000001","0","0.067993600000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:53:25.000","11661","0","11661","9.8000000000000007","0","9.8000000000000007","0","0","0","0.114278","0","0.114278","9.8000000000000007","0","9.8000000000000007","11661","0","11661","0","0","0","0.00521558","0","0.00521558","0","0","0","0.114278","0","0.114278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:53:30.000","125914","0","125914","5.4000000000000004","0","5.4000000000000004","0","0","0","0.67993599999999998","0","0.67993599999999998","5.4000000000000004","0","5.4000000000000004","125914","0","125914","0","0","0","0.00866836","0","0.00866836","0","0","0","0.67993599999999998","0","0.67993599999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:53:35.000","1152008","0","1152008","24.199999999999999","0","24.199999999999999","0","0","0","27.878599999999999","0","27.878599999999999","21.800000000000001","0","21.800000000000001","1275828","0","1275828","2.4781900000000001","0","2.4781900000000001","0.66385300000000003","0","0.66385300000000003","47","0","47","27.813099999999999","0","27.813099999999999","2.4781900000000001","0","2.4781900000000001","0","0","0","0.065535999999999997","0","0.065535999999999997","27306","0","27306","2.3999999999999999","0","2.3999999999999999","47","0","47"
"12/15/2017 19:53:40.000","1815856","0","1815856","14.800000000000001","0","14.800000000000001","0.080031699999999997","0","0.080031699999999997","26.874700000000001","0","26.874700000000001","14.4","0","14.4","1866069","0","1866069","2.16181","0","2.16181","0.79667699999999997","0","0.79667699999999997","42","0","42","26.871400000000001","0","26.871400000000001","2.2418399999999998","0","2.2418399999999998","1","0","1","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","41","0","41"
"12/15/2017 19:53:47.000","1861335","0","1861335","9.8571399999999993","0","9.8571399999999993","0","0","0","18.3474","0","18.3474","9.7142900000000001","0","9.7142900000000001","1888587","0","1888587","1.24783","0","1.24783","0.41567999999999999","0","0.41567999999999999","30","0","30","18.346299999999999","0","18.346299999999999","1.24783","0","1.24783","0","0","0","0.00117029","0","0.00117029","8192","0","8192","0.14285700000000001","0","0.14285700000000001","30","0","30"
"12/15/2017 19:53:50.000","340528","0","340528","39","0","39","0","0","0","13.2806","0","13.2806","39","0","39","340528","0","340528","0.50972399999999995","0","0.50972399999999995","0.34009899999999998","0","0.34009899999999998","10","0","10","13.2806","0","13.2806","0.50972399999999995","0","0.50972399999999995","0","0","0","0","0","0","0","0","0","0","0","0","10","0","10"
"12/15/2017 19:53:55.000","37888","0","37888","2","0","2","0","0","0","0.075775999999999996","0","0.075775999999999996","2","0","2","37888","0","37888","0","0","0","0.00256836","0","0.00256836","0","0","0","0.075775999999999996","0","0.075775999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:54:00.000","5851","0","5851","1.3999999999999999","0","1.3999999999999999","0","0","0","0.0081919999999999996","0","0.0081919999999999996","1.3999999999999999","0","1.3999999999999999","5851","0","5851","0","0","0","0.0020980199999999999","0","0.0020980199999999999","0","0","0","0.0081919999999999996","0","0.0081919999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:54:05.000","8759","0","8759","16.600000000000001","0","16.600000000000001","0","0","0","0.14540800000000001","0","0.14540800000000001","16.600000000000001","0","16.600000000000001","8759","0","8759","0","0","0","0.00582024","0","0.00582024","0","0","0","0.14540800000000001","0","0.14540800000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:54:10.000","11352","0","11352","5.7999999999999998","0","5.7999999999999998","0","0","0","0.065843200000000005","0","0.065843200000000005","5.5999999999999996","0","5.5999999999999996","11465","0","11465","0","0","0","0.010159","0","0.010159","0","0","0","0.064204800000000006","0","0.064204800000000006","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 19:54:15.000","37834","0","37834","3.7999999999999998","0","3.7999999999999998","0","0","0","0.14377000000000001","0","0.14377000000000001","3.2000000000000002","0","3.2000000000000002","43392","0","43392","0","0","0","0.0046546000000000001","0","0.0046546000000000001","0","0","0","0.13885400000000001","0","0.13885400000000001","0","0","0","0","0","0","0.0049151999999999998","0","0.0049151999999999998","8192","0","8192","0.59999999999999998","0","0.59999999999999998","0","0","0"
"12/15/2017 19:54:20.000","10649","0","10649","1","0","1","0","0","0","0.0106496","0","0.0106496","1","0","1","10649","0","10649","0","0","0","0.00091755999999999999","0","0.00091755999999999999","0","0","0","0.0106496","0","0.0106496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:54:25.000","14230","0","14230","7.7999999999999998","0","7.7999999999999998","0","0","0","0.111002","0","0.111002","7.7999999999999998","0","7.7999999999999998","14230","0","14230","0","0","0","0.00516754","0","0.00516754","0","0","0","0.111002","0","0.111002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 19:54:30.000","6912","0","6912","3.2000000000000002","0","3.2000000000000002","0","0","0","0.0221184","0","0.0221184","2.7999999999999998","0","2.7999999999999998","6729","0","6729","0","0","0","0.0032172199999999998","0","0.0032172199999999998","0","0","0","0.0188416","0","0.0188416","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
